Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-85j6,branch-4ivo,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,imagefile,ANSWER,CUE, TARGET,font
11,1592803359880,22/06/2020 05:22:39,1592803359688,-5,22/06/2020 00:22:39,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,12,9,1,Screen 2,Zone2,continue_button,3372.400000000198,,,,,0,1,0,,,,,1,study,sharp-a.jpeg,,KNIFE,SHARP,a
12,1592803362519,22/06/2020 05:22:42,1592803362372,-5,22/06/2020 00:22:42,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,11,10,1,Screen 2,Zone2,continue_button,2677.945000003092,,,,,0,1,0,,,,,1,study,destory-sf.jpeg,,KILL,DESTROY,sf
13,1592803364570,22/06/2020 05:22:44,1592803364421,-5,22/06/2020 00:22:44,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,18,11,1,Screen 2,Zone2,continue_button,2042.9199999998673,,,,,0,1,0,,,,,1,study,wheel-a.jpeg,,TIRE,WHEEL,a
14,1592803367899,22/06/2020 05:22:47,1592803367752,-5,22/06/2020 00:22:47,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,2,12,1,Screen 2,Zone2,continue_button,3324.8050000001967,,,,,0,1,0,,,,,1,study,crash-sf.jpeg,,ACCIDENT,CRASH,sf
15,1592803371287,22/06/2020 05:22:51,1592803371131,-5,22/06/2020 00:22:51,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,20,13,1,Screen 2,Zone2,continue_button,3370.9100000014587,,,,,0,1,0,,,,,1,study,candle-a.jpeg,,WAX,CANDLE,a
16,1592803375430,22/06/2020 05:22:55,1592803375279,-5,22/06/2020 00:22:55,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,14,14,1,Screen 2,Zone2,continue_button,4141.694999998435,,,,,0,1,0,,,,,1,study,article-sf.jpeg,,MAGAZINE,ARTICLE,sf
17,1592803378982,22/06/2020 05:22:58,1592803378839,-5,22/06/2020 00:22:58,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,17,15,1,Screen 2,Zone2,continue_button,3553.7699999986216,,,,,0,1,0,,,,,1,study,apart-a.jpeg,,SEPARATE,APART,a
18,1592803381691,22/06/2020 05:23:01,1592803381543,-5,22/06/2020 00:23:01,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,10,16,1,Screen 2,Zone2,continue_button,2697.729999999865,,,,,0,1,0,,,,,1,study,happiness-a.jpeg,,JOY,HAPPINESS,a
19,1592803384284,22/06/2020 05:23:04,1592803384135,-5,22/06/2020 00:23:04,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,15,17,1,Screen 2,Zone2,continue_button,2585.445000000618,,,,,0,1,0,,,,,1,study,tense-sf.jpeg,,NERVOUS,TENSE,sf
20,1592803386670,22/06/2020 05:23:06,1592803386501,-5,22/06/2020 00:23:06,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,4,18,1,Screen 2,Zone2,continue_button,2359.789999998611,,,,,0,1,0,,,,,1,study,potato-a.jpeg,,CHIP,POTATO,a
21,1592803389656,22/06/2020 05:23:09,1592803389516,-5,22/06/2020 00:23:09,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,3,19,1,Screen 2,Zone2,continue_button,3001.6099999993457,,,,,0,1,0,,,,,1,study,deaf-a.jpeg,,BLIND,DEAF,a
22,1592803392640,22/06/2020 05:23:12,1592803392494,-5,22/06/2020 00:23:12,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,5,20,1,Screen 2,Zone2,continue_button,2971.01499999917,,,,,0,1,0,,,,,1,study,swim-sf.jpeg,,DIVE,SWIM,sf
23,1592803415423,22/06/2020 05:23:35,1592803415276,-5,22/06/2020 00:23:35,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,22,1,1,Screen 1,Zone2,response_text_entry,22763.794999998936,,,65,,0,1,0,,,,,,JOLs,,,,,
24,1592803415611,22/06/2020 05:23:35,1592803415277,-5,22/06/2020 00:23:35,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,22,1,1,Screen 1,Zone5,continue_button,22763.794999998936,,,,,0,1,0,,,,,,JOLs,,,,,
25,1592803423479,22/06/2020 05:23:43,1592803423336,-5,22/06/2020 00:23:43,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,22,1,2,Screen 2,Zone2,response_text_entry,8053.689999997005,,,85,,0,1,0,,,,,,JOLs,,,,,
26,1592803423651,22/06/2020 05:23:43,1592803423338,-5,22/06/2020 00:23:43,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,22,1,2,Screen 2,Zone5,continue_button,8053.689999997005,,,,,0,1,0,,,,,,JOLs,,,,,
27,1592803439726,22/06/2020 05:23:59,1592803439577,-5,22/06/2020 00:23:59,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,23,1,1,Screen 1,advancementZone,continue_button,16231.719999999768,,,,,0,1,0,,,,,,testinstruc,,,,,
28,1592803444725,22/06/2020 05:24:04,1592803444576,-5,22/06/2020 00:24:04,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,32,1,1,Screen 2,Zone2,response_text_entry,4991.0799999997835,,,Happiness,1,0,1,0,,,,,2,test,happiness-a.jpeg,,JOY,HAPPINESS,a
29,1592803447070,22/06/2020 05:24:07,1592803446927,-5,22/06/2020 00:24:06,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,43,2,1,Screen 2,Zone2,response_text_entry,2341.7699999990873,,,,1,0,1,0,,,,,2,test,blow-sf.jpeg,,WIND,BLOW,sf
30,1592803449121,22/06/2020 05:24:09,1592803448979,-5,22/06/2020 00:24:08,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,25,3,1,Screen 2,Zone2,response_text_entry,2044.3300000006275,,,Deaf,1,0,1,0,,,,,2,test,deaf-a.jpeg,,BLIND,DEAF,a
31,1592803451928,22/06/2020 05:24:11,1592803451786,-5,22/06/2020 00:24:11,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,30,4,1,Screen 2,Zone2,response_text_entry,2798.624999999447,,,Protect,1,0,1,0,,,,,2,test,protect-a.jpeg,,GUARD,PROTECT,a
32,1592803453788,22/06/2020 05:24:13,1592803453631,-5,22/06/2020 00:24:13,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,40,5,1,Screen 2,Zone2,response_text_entry,1836.330000001908,,,Wheel,1,0,1,0,,,,,2,test,wheel-a.jpeg,,TIRE,WHEEL,a
33,1592803456287,22/06/2020 05:24:16,1592803456132,-5,22/06/2020 00:24:16,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,34,6,1,Screen 2,Zone2,response_text_entry,2493.0100000019593,,,,1,0,1,0,,,,,2,test,sharp-a.jpeg,,KNIFE,SHARP,a
34,1592803459242,22/06/2020 05:24:19,1592803459105,-5,22/06/2020 00:24:19,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,37,7,1,Screen 2,Zone2,response_text_entry,2962.954999999056,,,Tense,1,0,1,0,,,,,2,test,tense-sf.jpeg,,NERVOUS,TENSE,sf
35,1592803462368,22/06/2020 05:24:22,1592803462223,-5,22/06/2020 00:24:22,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,26,8,1,Screen 2,Zone2,response_text_entry,3109.7700000027544,,,Potato,1,0,1,0,,,,,2,test,potato-a.jpeg,,CHIP,POTATO,a
36,1592803465682,22/06/2020 05:24:25,1592803465545,-5,22/06/2020 00:24:25,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,35,9,1,Screen 2,Zone2,response_text_entry,3311.810000002879,,,Contact,1,0,1,0,,,,,2,test,contact-sf.jpeg,,LENS,CONTACT,sf
37,1592803467748,22/06/2020 05:24:27,1592803467596,-5,22/06/2020 00:24:27,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,28,10,1,Screen 2,Zone2,response_text_entry,2040.9199999994598,,,Boss,1,0,1,0,,,,,2,test,boss-sf.jpeg,,EMPLOYEE,BOSS,sf
38,1592803470323,22/06/2020 05:24:30,1592803470170,-5,22/06/2020 00:24:30,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,29,11,1,Screen 2,Zone2,response_text_entry,2565.7400000018242,,,,1,0,1,0,,,,,2,test,yard-a.jpeg,,FENCE,YARD,a
39,1592803472139,22/06/2020 05:24:32,1592803471996,-5,22/06/2020 00:24:31,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,24,12,1,Screen 2,Zone2,response_text_entry,1817.2450000020035,,,,1,0,1,0,,,,,2,test,crash-sf.jpeg,,ACCIDENT,CRASH,sf
40,1592803474160,22/06/2020 05:24:34,1592803474004,-5,22/06/2020 00:24:34,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,41,13,1,Screen 2,Zone2,response_text_entry,1996.8150000022433,,,,1,0,1,0,,,,,2,test,patience-sf.jpeg,,VIRTUE,PATIENCE,sf
41,1592803477620,22/06/2020 05:24:37,1592803477471,-5,22/06/2020 00:24:37,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,38,14,1,Screen 2,Zone2,response_text_entry,3459.835000001476,,,,1,0,1,0,,,,,2,test,trail-sf.jpeg,,PATH,TRAIL,sf
42,1592803479606,22/06/2020 05:24:39,1592803479440,-5,22/06/2020 00:24:39,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,36,15,1,Screen 2,Zone2,response_text_entry,1960.399999999936,,,,1,0,1,0,,,,,2,test,article-sf.jpeg,,MAGAZINE,ARTICLE,sf
43,1592803482226,22/06/2020 05:24:42,1592803482071,-5,22/06/2020 00:24:42,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,33,16,1,Screen 2,Zone2,response_text_entry,2622.4399999991874,,,Destroy,1,0,1,0,,,,,2,test,destory-sf.jpeg,,KILL,DESTROY,sf
44,1592803484013,22/06/2020 05:24:44,1592803483867,-5,22/06/2020 00:24:43,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,31,17,1,Screen 2,Zone2,response_text_entry,1787.1899999991,,,Sheep,1,0,1,0,,,,,2,test,sheep-a.jpeg,,HERD,SHEEP,a
45,1592803486376,22/06/2020 05:24:46,1592803486228,-5,22/06/2020 00:24:46,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,39,18,1,Screen 2,Zone2,response_text_entry,2349.099999999453,,,Apart,1,0,1,0,,,,,2,test,apart-a.jpeg,,SEPARATE,APART,a
46,1592803488063,22/06/2020 05:24:48,1592803487913,-5,22/06/2020 00:24:47,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,42,19,1,Screen 2,Zone2,response_text_entry,1678.2449999991513,,,,1,0,1,0,,,,,2,test,candle-a.jpeg,,WAX,CANDLE,a
47,1592803490680,22/06/2020 05:24:50,1592803490516,-5,22/06/2020 00:24:50,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,Spreadsheet1,27,20,1,Screen 2,Zone2,response_text_entry,2595.1900000000023,,,Swim,1,0,1,0,,,,,2,test,swim-sf.jpeg,,DIVE,SWIM,sf
48,1592803490851,22/06/2020 05:24:50,1592803490520,-5,22/06/2020 00:24:50,20464,5,task-tfoj,,5727254,BLIND,1599992,,complete,,5ef03fd27fea355573279042,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4178.0,1536x864,1536x763,,Recog,4,SH1,I consent,,,END TASK,,,,,173859,,,,,0,1,0,,,,,,,,,,,
1,1592803360989,22/06/2020 05:22:40,1592803360864,-7,21/06/2020 22:22:40,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,
2,1592803372178,22/06/2020 05:22:52,1592803372093,-7,21/06/2020 22:22:52,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,11164.869999993243,,,,,0,1,0,,,,,,introduction,,,,,
3,1592803377933,22/06/2020 05:22:57,1592803377840,-7,21/06/2020 22:22:57,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,18,1,1,Screen 2,Zone2,continue_button,5723.20999999647,,,,,0,1,0,,,,,1,study,wheel-a.jpeg,,TIRE,WHEEL,a
4,1592803383344,22/06/2020 05:23:03,1592803383268,-7,21/06/2020 22:23:03,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,13,2,1,Screen 2,Zone2,continue_button,5406.630000012228,,,,,0,1,0,,,,,1,study,contact-sf.jpeg,,LENS,CONTACT,sf
5,1592803385254,22/06/2020 05:23:05,1592803385172,-7,21/06/2020 22:23:05,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,5,3,1,Screen 2,Zone2,continue_button,1887.4000000068918,,,,,0,1,0,,,,,1,study,swim-sf.jpeg,,DIVE,SWIM,sf
6,1592803387453,22/06/2020 05:23:07,1592803387368,-7,21/06/2020 22:23:07,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,11,4,1,Screen 2,Zone2,continue_button,2173.9700000034645,,,,,0,1,0,,,,,1,study,destory-sf.jpeg,,KILL,DESTROY,sf
7,1592803389343,22/06/2020 05:23:09,1592803389263,-7,21/06/2020 22:23:09,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,2,5,1,Screen 2,Zone2,continue_button,1879.5149999932619,,,,,0,1,0,,,,,1,study,crash-sf.jpeg,,ACCIDENT,CRASH,sf
8,1592803391922,22/06/2020 05:23:11,1592803391833,-7,21/06/2020 22:23:11,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,10,6,1,Screen 2,Zone2,continue_button,2556.1049999960233,,,,,0,1,0,,,,,1,study,happiness-a.jpeg,,JOY,HAPPINESS,a
9,1592803394362,22/06/2020 05:23:14,1592803394275,-7,21/06/2020 22:23:14,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,17,7,1,Screen 2,Zone2,continue_button,2421.3850000087405,,,,,0,1,0,,,,,1,study,apart-a.jpeg,,SEPARATE,APART,a
10,1592803397497,22/06/2020 05:23:17,1592803397411,-7,21/06/2020 22:23:17,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,12,8,1,Screen 2,Zone2,continue_button,3121.129999999539,,,,,0,1,0,,,,,1,study,sharp-a.jpeg,,KNIFE,SHARP,a
11,1592803398871,22/06/2020 05:23:18,1592803398789,-7,21/06/2020 22:23:18,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,7,9,1,Screen 2,Zone2,continue_button,1365.3449999983422,,,,,0,1,0,,,,,1,study,yard-a.jpeg,,FENCE,YARD,a
12,1592803400560,22/06/2020 05:23:20,1592803400498,-7,21/06/2020 22:23:20,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,14,10,1,Screen 2,Zone2,continue_button,1694.1200000001118,,,,,0,1,0,,,,,1,study,article-sf.jpeg,,MAGAZINE,ARTICLE,sf
13,1592803402441,22/06/2020 05:23:22,1592803402358,-7,21/06/2020 22:23:22,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,9,11,1,Screen 2,Zone2,continue_button,1843.0650000082096,,,,,0,1,0,,,,,1,study,sheep-a.jpeg,,HERD,SHEEP,a
14,1592803403772,22/06/2020 05:23:23,1592803403705,-7,21/06/2020 22:23:23,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,21,12,1,Screen 2,Zone2,continue_button,1332.5000000040745,,,,,0,1,0,,,,,1,study,blow-sf.jpeg,,WIND,BLOW,sf
15,1592803405827,22/06/2020 05:23:25,1592803405753,-7,21/06/2020 22:23:25,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,6,13,1,Screen 2,Zone2,continue_button,2030.8049999875948,,,,,0,1,0,,,,,1,study,boss-sf.jpeg,,EMPLOYEE,BOSS,sf
16,1592803407304,22/06/2020 05:23:27,1592803407223,-7,21/06/2020 22:23:27,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,4,14,1,Screen 2,Zone2,continue_button,1447.6849999919068,,,,,0,1,0,,,,,1,study,potato-a.jpeg,,CHIP,POTATO,a
17,1592803409913,22/06/2020 05:23:29,1592803409819,-7,21/06/2020 22:23:29,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,15,15,1,Screen 2,Zone2,continue_button,2583.249999996042,,,,,0,1,0,,,,,1,study,tense-sf.jpeg,,NERVOUS,TENSE,sf
18,1592803411454,22/06/2020 05:23:31,1592803411371,-7,21/06/2020 22:23:31,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,16,16,1,Screen 2,Zone2,continue_button,1536.6549999889685,,,,,0,1,0,,,,,1,study,trail-sf.jpeg,,PATH,TRAIL,sf
19,1592803413033,22/06/2020 05:23:33,1592803412947,-7,21/06/2020 22:23:32,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,20,17,1,Screen 2,Zone2,continue_button,1561.7550000024494,,,,,0,1,0,,,,,1,study,candle-a.jpeg,,WAX,CANDLE,a
20,1592803415189,22/06/2020 05:23:35,1592803415013,-7,21/06/2020 22:23:35,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,3,18,1,Screen 2,Zone2,continue_button,2050.539999996545,,,,,0,1,0,,,,,1,study,deaf-a.jpeg,,BLIND,DEAF,a
21,1592803417081,22/06/2020 05:23:37,1592803417004,-7,21/06/2020 22:23:37,20464,5,task-tfoj,,5727271,BLIND,1599991,,complete,,5ef03fc8074e4c312637b794,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.97,1440x900,1049x726,,Recog,4,SH1,I consent,Spreadsheet1,8,19,1,Screen 2,Zone2,continue_button,1968.4649999981048,,,,,0,1,0,,,,,1,study,protect-a.jpeg,,GUARD,PROTECT,a
